source,role_search,title,company,experience,salary,salary_min,salary_max,salary_avg,location,skills_raw,description,posted_date,company_rating,job_url,scraped_at
Naukri,data engineer,"Walk-in || Hadoop, Spark, Scala - Data Engineer",Tata Consultancy Services,,,,,,Bengaluru,Data Engineering | Hadoop | SCALA | HDFS | Spark | Azure | Hive | Kafka,,1 day ago,3.3,https://www.naukri.com/job-listings-hadoop-spark-scala-data-engineer-tata-consultancy-services-bengaluru-5-to-10-years-020326027899,2026-06-04T15:56:16.773538
Naukri,data engineer,Data Engineer,Rolls-Royce,6-11 Yrs,,,,,Bengaluru,Supply chain | MS SQL | Linux | Data management | Data modeling | RDBMS | Agile | microsoft,,1 day ago,3.8,https://www.naukri.com/job-listings-data-engineer-rolls-royce-india-private-ltd-bengaluru-6-to-11-years-030626502032,2026-06-04T15:56:16.773927
Naukri,data engineer,Data Engineer,Accenture,2-7 Yrs,,,,,Hyderabad,Compliance | Azure | Automation | Data Pipelines | Architecture | Data Management | Data Integration | Data Quality,,Few hours ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-7-years-040626918824,2026-06-04T15:56:16.774314
Naukri,data engineer,Data Engineers & Architects,Exalans And Hunar Corporate Solutions,7-12 Yrs,,,,,"Kochi, Bengaluru, Thiruvananthapuram",Data Engineering | Python | Etl Pipelines | Architecture | ETL | Pipeline | Data architecture | Data,,3+ weeks ago,,https://www.naukri.com/job-listings-data-engineers-architects-exalans-and-hunar-corporate-solutions-kochi-bengaluru-thiruvananthapuram-7-to-12-years-060526014370,2026-06-04T15:56:16.774701
Naukri,data engineer,Pyspark -Palantir Core- Data Engineer,Tata Consultancy Services,6-10 Yrs,,,,,"Pune, Bengaluru, Mumbai (All Areas)",Pyspark | Data Engineering | AWS | SQL | Snowflake | Data Bricks | Python | Bricks,,3+ weeks ago,3.3,https://www.naukri.com/job-listings-pyspark-palantir-core-data-engineer-tata-consultancy-services-pune-bengaluru-mumbai-all-areas-6-to-10-years-090326005611,2026-06-04T15:56:16.775088
Naukri,data engineer,Data Engineer,Accenture,15-20 Yrs,,,,,Navi Mumbai,pyspark | data engineering | data pipeline architecture | etl | data integration | hive | python | data analysis,,3+ weeks ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-navi-mumbai-15-to-20-years-040526917231,2026-06-04T15:56:16.775469
Naukri,data engineer,Manager / Data Engineer-Data Architect,Benovymed Healthcare,3-15 Yrs,,,,,New Delhi,C++ | Data analysis | Data management | Data modeling | MySQL | Healthcare | Perl | Analytics,,3+ weeks ago,,https://www.naukri.com/job-listings-manager-data-engineer-data-architect-benovymed-healthcare-new-delhi-3-to-15-years-010525502789,2026-06-04T15:56:16.775821
Naukri,data engineer,Data Engineer,Accenture,5-10 Yrs,,,,,Bengaluru,Data Engineer | Java | Azure | Data Engineering | Data Pipelines | Big Data | Database Design | Programming,,Few hours ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-040626919243,2026-06-04T15:56:16.776213
Naukri,data engineer,Data Engineer,Accenture,2-4 Yrs,,,,,Navi Mumbai,pyspark | database design | data modeling | design principles | aws | hive | snowflake | python,,1 week ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-navi-mumbai-2-to-4-years-250526919452,2026-06-04T15:56:16.776598
Naukri,data engineer,Data Engineer,Trigent Software,5-10 Yrs,,,,,Hybrid - Bengaluru,GCP Cloud | Python | Software Development | Data Engineering | SQL | Software | Cloud | GCP,,2 days ago,,https://www.naukri.com/job-listings-data-engineer-trigent-software-bengaluru-5-to-10-years-020626007058,2026-06-04T15:56:16.777003
Naukri,data engineer,Data Engineer,Globallogic,8-13 Yrs,,,,,"Pune, Chennai, Bengaluru",Data Engineering | Data Modeling | Spark | Advance Sql | Python | SQL | Modeling | Engineering,,2 days ago,3.5,https://www.naukri.com/job-listings-data-engineer-globallogic-pune-chennai-bengaluru-8-to-13-years-020626009474,2026-06-04T15:56:16.777385
Naukri,data engineer,Big Data Developer/ Big Data Engineer,Tata Consultancy Services,8-13 Yrs,,,,,"Chennai, Coimbatore, Bengaluru",Pyspark | Hive | Hadoop | Big Data | Spark | SCALA | Big Data Ecosystem | SQL,,2 days ago,3.3,https://www.naukri.com/job-listings-big-data-developer-big-data-engineer-tata-consultancy-services-chennai-coimbatore-bengaluru-8-to-13-years-010626025323,2026-06-04T15:56:16.777765
Naukri,data engineer,Data Engineer / Architect,Bahwan CyberTek,5-10 Yrs,,,,,Chennai,cd | continuous integration | python | functional | azure data lake | data | workflow | glue,,6 days ago,3.3,https://www.naukri.com/job-listings-data-engineer-architect-bahwan-cybertek-chennai-5-to-10-years-280526031920,2026-06-04T15:56:16.778155
Naukri,data engineer,Data Engineer / Architect,Bahwan CyberTek,5-10 Yrs,,,,,Chennai,Automation | metadata | github | orchestration | Data modeling | Active directory | data governance | JIRA,,5 days ago,3.3,https://www.naukri.com/job-listings-data-engineer-architect-bahwan-cybertek-chennai-5-to-10-years-290526505769,2026-06-04T15:56:16.778541
Naukri,data engineer,Data Engineer,Big 4 Consulting Firm,5-10 Yrs,,,,,"Hybrid - Indore, Bengaluru, Mumbai (All Areas)",Data Bricks | Data Engineering | Python | Data | Bricks | Engineering,,5 days ago,,https://www.naukri.com/job-listings-data-engineer-anlage-infotech-indore-bengaluru-mumbai-all-areas-5-to-10-years-290526023124,2026-06-04T15:56:16.778901
Naukri,data engineer,Data Engineer,Google,0 Yrs,,,,,Bengaluru,Product management | Product engineering | Analytical | Machine learning | Data structures | Data processing | Data quality | Data mining,,3+ weeks ago,4.4,https://www.naukri.com/job-listings-data-engineer-google-india-private-limited-bengaluru-0-to-0-years-090725503768,2026-06-04T15:56:38.324685
Naukri,data engineer,Azure Data Engineer or Big data developer,HCLTech,7-12 Yrs,,,,,"Pune, Chennai, Bengaluru",Pyspark | Data Engineering | Software Engineering | Big Data | Spark | Data Bricks | Python | Software,,2 weeks ago,3.4,https://www.naukri.com/job-listings-azure-data-engineer-or-big-data-developer-hcltech-pune-chennai-bengaluru-7-to-12-years-130526041399,2026-06-04T15:56:38.325123
Naukri,data engineer,BI Developer- Data Engineer,Tata Consultancy Services,6-10 Yrs,,,,,"Pune, Chennai, Bengaluru",T-SQL | Power Bi | SSAS | Dax | Data Modeling | Microsoft Technology Ecosystem | GIT | Visual Studio,,1 week ago,3.3,https://www.naukri.com/job-listings-bi-developer-data-engineer-tata-consultancy-services-pune-chennai-bengaluru-6-to-10-years-050426004042,2026-06-04T15:56:38.325525
Naukri,data engineer,Data Engineer,IQVIA,6-11 Yrs,,,,,"Hybrid - Pune, Gurugram, Bengaluru",Pyspark | Data Engineering | Data Bricks | SQL | Azure | Azure Databricks | Azure Data Factory | Azure Synapse,,1 day ago,3.7,https://www.naukri.com/job-listings-data-engineer-iqvia-pune-gurugram-bengaluru-6-to-11-years-110325014320,2026-06-04T15:56:38.325918
Naukri,data engineer,Palantir -Pyspark Data Engineer,Tata Consultancy Services,5-9 Yrs,,,,,"Hyderabad, Pune, Bengaluru",Pyspark | Palantir | AWS | Ontology | Contour | Palantir Foundry | Python | Foundry,,1 week ago,3.3,https://www.naukri.com/job-listings-palantir-pyspark-data-engineer-tata-consultancy-services-hyderabad-pune-bengaluru-5-to-9-years-220126039954,2026-06-04T15:56:38.326305
Naukri,data engineer,"Walk-in || Hadoop, Spark, Scala - Data Engineer",Tata Consultancy Services,,,,,,Bengaluru,Data Engineering | Hadoop | SCALA | HDFS | Spark | Azure | Hive | Kafka,,1 day ago,3.3,https://www.naukri.com/job-listings-hadoop-spark-scala-data-engineer-tata-consultancy-services-bengaluru-5-to-10-years-020326027899,2026-06-04T15:56:38.326782
Naukri,data engineer,Data Engineer,Rolls-Royce,6-11 Yrs,,,,,Bengaluru,Supply chain | MS SQL | Linux | Data management | Data modeling | RDBMS | Agile | microsoft,,1 day ago,3.8,https://www.naukri.com/job-listings-data-engineer-rolls-royce-india-private-ltd-bengaluru-6-to-11-years-030626502032,2026-06-04T15:56:38.327171
Naukri,data engineer,Data Engineer,Accenture,2-7 Yrs,,,,,Hyderabad,Compliance | Azure | Automation | Data Pipelines | Architecture | Data Management | Data Integration | Data Quality,,Few hours ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-7-years-040626918824,2026-06-04T15:56:38.327569
Naukri,data engineer,Data Engineers & Architects,Exalans And Hunar Corporate Solutions,7-12 Yrs,,,,,"Kochi, Bengaluru, Thiruvananthapuram",Data Engineering | Python | Etl Pipelines | Architecture | ETL | Pipeline | Data architecture | Data,,3+ weeks ago,,https://www.naukri.com/job-listings-data-engineers-architects-exalans-and-hunar-corporate-solutions-kochi-bengaluru-thiruvananthapuram-7-to-12-years-060526014370,2026-06-04T15:56:38.327956
Naukri,data engineer,Pyspark -Palantir Core- Data Engineer,Tata Consultancy Services,6-10 Yrs,,,,,"Pune, Bengaluru, Mumbai (All Areas)",Pyspark | Data Engineering | AWS | SQL | Snowflake | Data Bricks | Python | Bricks,,3+ weeks ago,3.3,https://www.naukri.com/job-listings-pyspark-palantir-core-data-engineer-tata-consultancy-services-pune-bengaluru-mumbai-all-areas-6-to-10-years-090326005611,2026-06-04T15:56:38.328348
Naukri,data engineer,Data Engineer,Accenture,15-20 Yrs,,,,,Navi Mumbai,pyspark | data engineering | data pipeline architecture | etl | data integration | hive | python | data analysis,,3+ weeks ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-navi-mumbai-15-to-20-years-040526917231,2026-06-04T15:56:38.328727
Naukri,data engineer,Manager / Data Engineer-Data Architect,Benovymed Healthcare,3-15 Yrs,,,,,New Delhi,C++ | Data analysis | Data management | Data modeling | MySQL | Healthcare | Perl | Analytics,,3+ weeks ago,,https://www.naukri.com/job-listings-manager-data-engineer-data-architect-benovymed-healthcare-new-delhi-3-to-15-years-010525502789,2026-06-04T15:56:38.329072
Naukri,data engineer,Data Engineer,Accenture,5-10 Yrs,,,,,Bengaluru,Data Engineer | Java | Azure | Data Engineering | Data Pipelines | Big Data | Database Design | Programming,,Few hours ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-040626919243,2026-06-04T15:56:38.329452
Naukri,data engineer,Data Engineer,Accenture,2-4 Yrs,,,,,Navi Mumbai,pyspark | database design | data modeling | design principles | aws | hive | snowflake | python,,1 week ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-navi-mumbai-2-to-4-years-250526919452,2026-06-04T15:56:38.329833
Naukri,data engineer,Data Engineer,Trigent Software,5-10 Yrs,,,,,Hybrid - Bengaluru,GCP Cloud | Python | Software Development | Data Engineering | SQL | Software | Cloud | GCP,,2 days ago,,https://www.naukri.com/job-listings-data-engineer-trigent-software-bengaluru-5-to-10-years-020626007058,2026-06-04T15:56:38.330233
Naukri,data engineer,Data Engineer,Globallogic,8-13 Yrs,,,,,"Pune, Chennai, Bengaluru",Data Engineering | Data Modeling | Spark | Advance Sql | Python | SQL | Modeling | Engineering,,2 days ago,3.5,https://www.naukri.com/job-listings-data-engineer-globallogic-pune-chennai-bengaluru-8-to-13-years-020626009474,2026-06-04T15:56:38.330618
Naukri,data engineer,Big Data Developer/ Big Data Engineer,Tata Consultancy Services,8-13 Yrs,,,,,"Chennai, Coimbatore, Bengaluru",Pyspark | Hive | Hadoop | Big Data | Spark | SCALA | Big Data Ecosystem | SQL,,2 days ago,3.3,https://www.naukri.com/job-listings-big-data-developer-big-data-engineer-tata-consultancy-services-chennai-coimbatore-bengaluru-8-to-13-years-010626025323,2026-06-04T15:56:38.331005
Naukri,data engineer,Data Engineer / Architect,Bahwan CyberTek,5-10 Yrs,,,,,Chennai,cd | continuous integration | python | functional | azure data lake | data | workflow | glue,,6 days ago,3.3,https://www.naukri.com/job-listings-data-engineer-architect-bahwan-cybertek-chennai-5-to-10-years-280526031920,2026-06-04T15:56:38.331395
Naukri,data engineer,Data Engineer / Architect,Bahwan CyberTek,5-10 Yrs,,,,,Chennai,Automation | metadata | github | orchestration | Data modeling | Active directory | data governance | JIRA,,5 days ago,3.3,https://www.naukri.com/job-listings-data-engineer-architect-bahwan-cybertek-chennai-5-to-10-years-290526505769,2026-06-04T15:56:38.331800
Naukri,data engineer,Data Engineer,Big 4 Consulting Firm,5-10 Yrs,,,,,"Hybrid - Indore, Bengaluru, Mumbai (All Areas)",Data Bricks | Data Engineering | Python | Data | Bricks | Engineering,,5 days ago,,https://www.naukri.com/job-listings-data-engineer-anlage-infotech-indore-bengaluru-mumbai-all-areas-5-to-10-years-290526023124,2026-06-04T15:56:38.332339
Naukri,data engineer,Data Engineer,Google,0 Yrs,,,,,Bengaluru,Product management | Product engineering | Analytical | Machine learning | Data structures | Data processing | Data quality | Data mining,,3+ weeks ago,4.4,https://www.naukri.com/job-listings-data-engineer-google-india-private-limited-bengaluru-0-to-0-years-090725503768,2026-06-04T15:57:00.255997
Naukri,data engineer,Azure Data Engineer or Big data developer,HCLTech,7-12 Yrs,,,,,"Pune, Chennai, Bengaluru",Pyspark | Data Engineering | Software Engineering | Big Data | Spark | Data Bricks | Python | Software,,2 weeks ago,3.4,https://www.naukri.com/job-listings-azure-data-engineer-or-big-data-developer-hcltech-pune-chennai-bengaluru-7-to-12-years-130526041399,2026-06-04T15:57:00.256486
Naukri,data engineer,BI Developer- Data Engineer,Tata Consultancy Services,6-10 Yrs,,,,,"Pune, Chennai, Bengaluru",T-SQL | Power Bi | SSAS | Dax | Data Modeling | Microsoft Technology Ecosystem | GIT | Visual Studio,,1 week ago,3.3,https://www.naukri.com/job-listings-bi-developer-data-engineer-tata-consultancy-services-pune-chennai-bengaluru-6-to-10-years-050426004042,2026-06-04T15:57:00.256884
Naukri,data engineer,Data Engineer,IQVIA,6-11 Yrs,,,,,"Hybrid - Pune, Gurugram, Bengaluru",Pyspark | Data Engineering | Data Bricks | SQL | Azure | Azure Databricks | Azure Data Factory | Azure Synapse,,1 day ago,3.7,https://www.naukri.com/job-listings-data-engineer-iqvia-pune-gurugram-bengaluru-6-to-11-years-110325014320,2026-06-04T15:57:00.257276
Naukri,data engineer,Palantir -Pyspark Data Engineer,Tata Consultancy Services,5-9 Yrs,,,,,"Hyderabad, Pune, Bengaluru",Pyspark | Palantir | AWS | Ontology | Contour | Palantir Foundry | Python | Foundry,,1 week ago,3.3,https://www.naukri.com/job-listings-palantir-pyspark-data-engineer-tata-consultancy-services-hyderabad-pune-bengaluru-5-to-9-years-220126039954,2026-06-04T15:57:00.257659
Naukri,data engineer,"Walk-in || Hadoop, Spark, Scala - Data Engineer",Tata Consultancy Services,,,,,,Bengaluru,Data Engineering | Hadoop | SCALA | HDFS | Spark | Azure | Hive | Kafka,,1 day ago,3.3,https://www.naukri.com/job-listings-hadoop-spark-scala-data-engineer-tata-consultancy-services-bengaluru-5-to-10-years-020326027899,2026-06-04T15:57:00.258138
Naukri,data engineer,Data Engineer,Rolls-Royce,6-11 Yrs,,,,,Bengaluru,Supply chain | MS SQL | Linux | Data management | Data modeling | RDBMS | Agile | microsoft,,1 day ago,3.8,https://www.naukri.com/job-listings-data-engineer-rolls-royce-india-private-ltd-bengaluru-6-to-11-years-030626502032,2026-06-04T15:57:00.258527
Naukri,data engineer,Data Engineer,Accenture,2-7 Yrs,,,,,Hyderabad,Compliance | Azure | Automation | Data Pipelines | Architecture | Data Management | Data Integration | Data Quality,,Few hours ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-7-years-040626918824,2026-06-04T15:57:00.258915
Naukri,data engineer,Data Engineers & Architects,Exalans And Hunar Corporate Solutions,7-12 Yrs,,,,,"Kochi, Bengaluru, Thiruvananthapuram",Data Engineering | Python | Etl Pipelines | Architecture | ETL | Pipeline | Data architecture | Data,,3+ weeks ago,,https://www.naukri.com/job-listings-data-engineers-architects-exalans-and-hunar-corporate-solutions-kochi-bengaluru-thiruvananthapuram-7-to-12-years-060526014370,2026-06-04T15:57:00.259302
Naukri,data engineer,Pyspark -Palantir Core- Data Engineer,Tata Consultancy Services,6-10 Yrs,,,,,"Pune, Bengaluru, Mumbai (All Areas)",Pyspark | Data Engineering | AWS | SQL | Snowflake | Data Bricks | Python | Bricks,,3+ weeks ago,3.3,https://www.naukri.com/job-listings-pyspark-palantir-core-data-engineer-tata-consultancy-services-pune-bengaluru-mumbai-all-areas-6-to-10-years-090326005611,2026-06-04T15:57:00.259691
Naukri,data engineer,Data Engineer,Accenture,15-20 Yrs,,,,,Navi Mumbai,pyspark | data engineering | data pipeline architecture | etl | data integration | hive | python | data analysis,,3+ weeks ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-navi-mumbai-15-to-20-years-040526917231,2026-06-04T15:57:00.260078
Naukri,data engineer,Manager / Data Engineer-Data Architect,Benovymed Healthcare,3-15 Yrs,,,,,New Delhi,C++ | Data analysis | Data management | Data modeling | MySQL | Healthcare | Perl | Analytics,,3+ weeks ago,,https://www.naukri.com/job-listings-manager-data-engineer-data-architect-benovymed-healthcare-new-delhi-3-to-15-years-010525502789,2026-06-04T15:57:00.260429
Naukri,data engineer,Data Engineer,Accenture,5-10 Yrs,,,,,Bengaluru,Data Engineer | Java | Azure | Data Engineering | Data Pipelines | Big Data | Database Design | Programming,,Few hours ago,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-040626919243,2026-06-04T15:57:00.260816
